rider_id,base_price,state_price,final_price,converted,reward,theta_1,theta_2
6762.0,0.6298816454165407,0.6006900811540257,1.0,1.0,2.206485481869245,2.977654598961804,0.2221977097406305
473.0,0.8598403617301945,0.8032041164745375,1.0,0.0,0.0,2.986661484095083,0.200342838860825
2422.0,0.7,0.7182694857238586,1.0,1.0,9.071696401114762,2.8168422162931517,0.41119119912760416
8710.0,0.6387656322699957,0.6335784461400683,1.0,0.0,0.0,2.847890343645214,0.3704295455229497
9964.0,0.557087400629,0.47893416721252347,1.0,1.0,1.489945015563034,2.8445378973115565,0.3733429857555729
5961.0,0.3642322036363363,0.2850720777886293,1.0,1.0,3.820070544408441,2.8918042549224485,0.32632089490833294
9657.0,0.5788604411295519,0.5547877634804399,1.0,1.0,6.559294553133615,2.8589388804865217,0.37614586474596684
10415.0,0.6326148264803222,0.5779847990219823,1.0,1.0,1.920043740993799,2.8587144607352557,0.3760555099543845
5940.0,0.5759482851083174,0.5336431707308604,1.0,1.0,4.521496485920973,2.857026877713339,0.38563961349586146
4233.0,0.7,0.6329089123074769,1.0,0.0,0.0,2.846654612550626,0.38917104907848626
8034.0,0.47892822613767505,0.4179569411202827,1.0,0.0,0.0,2.8339222234806787,0.39950592020157366
7203.0,0.5841542489498989,0.5036931446026658,1.0,1.0,0.5072618061883838,2.8173878173237332,0.4137386098763631
11270.0,0.6065516087351184,0.5009486331209418,1.0,0.0,0.0,2.7785605790423116,0.4506167765813522
6758.0,0.520860514486048,0.4524327938824641,1.0,0.0,0.0,2.7624906999035597,0.4639959265659973
2802.0,0.4700731276356222,0.35344710677761315,1.0,1.0,0.7565446290211756,2.7430292966337966,0.48373879481127413
7299.0,0.6496433837633957,0.5843735064387189,1.0,1.0,5.5511664684315525,2.7610996912943784,0.4751252240870839
251.0,0.5855579013157736,0.547803984118562,1.0,1.0,7.66938178004458,2.7463031443145196,0.5082147707955651
8031.0,0.6775667902037017,0.686006180241088,1.0,0.0,0.0,2.7921610279894384,0.45040565130410476
3931.0,0.5202672755308262,0.48446408137800484,1.0,1.0,2.7533358167543085,2.7905872848588174,0.4549187276386931
9278.0,0.4700731276356222,0.41525331521162895,1.0,1.0,2.639026353927377,2.797844666182365,0.44958462510571745
5053.0,0.4976364529398663,0.39087401397327426,1.0,1.0,2.0793100892197787,2.8097962451644674,0.4377021837946965
7787.0,0.48563337290161973,0.32955665501453757,1.0,0.0,0.0,2.748962429886884,0.5009788650550205
1208.0,0.7472337145202012,0.6774151301768987,1.0,0.0,0.0,2.739192883713513,0.5029270059352798
7399.0,0.6564439271021301,0.6293325253766371,1.0,1.0,9.65154229357519,2.6786072054434205,0.5938133218946849
10235.0,0.5202672755308262,0.4136007772560056,1.0,1.0,2.212911475399806,2.6915395474309496,0.5810561893537813
7598.0,0.5836083768705642,0.5711472059308081,1.0,1.0,3.788681720785715,2.6706184732076843,0.609444566778471
9364.0,0.4573134280163786,0.46538419250917995,1.0,1.0,13.553957055485547,2.49326931609799,0.8313486697383922
10661.0,0.4700731276356222,0.4055315183720858,1.0,1.0,2.297464211919422,2.5008076520531697,0.8248709262720522
1688.0,0.6298816454165407,0.626877356547726,1.0,1.0,2.206485481869245,2.499043751558364,0.8271604139490958
7107.0,0.7,0.6481425522263617,1.0,0.0,0.0,2.50071192886174,0.817545409336985
9469.0,0.6553664408149801,0.6736581037148295,1.0,0.0,0.0,2.551579970630597,0.7546817215926329
3541.0,0.4651220560175394,0.3934992282801907,1.0,0.0,0.0,2.5336243945238808,0.7710678268434534
10249.0,0.6065516087351184,0.6049319515289161,1.0,1.0,2.907421297344503,2.5198830921914994,0.7888216019950921
5838.0,0.6580582317696025,0.6125390727535759,1.0,0.0,0.0,2.5235394360043277,0.7779962177658749
2144.0,0.49885984088782775,0.3848491950602196,1.0,1.0,1.9944314371935303,2.5346507739249104,0.7668356816201184
5431.0,0.618506315905583,0.6035829047767941,1.0,1.0,1.5499454164121522,2.5399347743657086,0.7595974258992081
4561.0,0.5840312024629889,0.5289920862797093,1.0,1.0,1.5560405249968912,2.538813676574634,0.7599044041209805
9997.0,0.6957994216288947,0.6517833562156813,1.0,1.0,3.092910391994081,2.536157345518065,0.765599027033506
3784.0,0.629738305722744,0.6231520155267795,1.0,1.0,1.0568755884275158,2.550455321869003,0.746822020613335
3026.0,0.5946240775413306,0.6144681152650007,1.0,1.0,8.720285989966504,2.4023056244898453,0.9287248583064555
6682.0,0.6740003011282334,0.6408189712999471,1.0,1.0,3.151922763496686,2.396512002572898,0.9381041317595319
1954.0,0.5127153401181394,0.4635743913443262,1.0,0.0,0.0,2.390982965202982,0.9401098077816659
6137.0,0.6065516087351184,0.5564774077553494,1.0,1.0,2.907421297344503,2.392124715981351,0.9415525882312256
11619.0,0.4807402124617762,0.46627528780924815,1.0,1.0,0.6036316228677059,2.3995086873014824,0.931191191986097
2310.0,0.5140744835844769,0.4550541836952969,1.0,1.0,4.8961119445974495,2.4208990981272245,0.9156082556686136
8261.0,0.5076258768667115,0.4357676220394306,1.0,0.0,0.0,2.402885318471098,0.9314715996330828
7073.0,0.6176731831468443,0.6055612250786306,1.0,1.0,2.3358771762474064,2.399493682256938,0.9360375186353972
3017.0,0.5998065145777123,0.5372511799238116,1.0,0.0,0.0,2.388655556736852,0.9424307469591059
9423.0,0.7,0.6678868080795549,1.0,0.0,0.0,2.4051972391457803,0.9166650136388356
2676.0,0.7,0.6222413567363395,1.0,1.0,2.52568358310954,2.4073986821963085,0.9151430372280301
5464.0,0.42348788100737694,0.32328785485093836,1.0,1.0,8.876164152806417,2.578866363113391,0.7418962706690043
2236.0,0.5840163440325781,0.535063577719873,1.0,1.0,3.458416704058877,2.5810396660443695,0.7437778308281977
2960.0,0.6921284368386593,0.6139555634967342,1.0,1.0,2.181995922932332,2.5805275240964582,0.7441421198381831
10201.0,0.6508253209353714,0.6160054403654868,1.0,0.0,0.0,2.591333725176796,0.7257616632662246
10572.0,0.7,0.6649610620008071,1.0,1.0,1.71716964205583,2.5949426841579974,0.7199043539952189
7171.0,0.6003095382593632,0.5465960759007162,1.0,1.0,10.032738650920365,2.6157422229837333,0.7196885189742921
6489.0,0.7,0.6231602683364876,1.0,0.0,0.0,2.5981016094341123,0.7316347154762113
2128.0,0.4807402124617762,0.40217109259848105,1.0,1.0,1.9828921993836208,2.6042245381831908,0.7258928994145155
562.0,0.48563337290161973,0.41478013609867936,1.0,1.0,2.2869801216670087,2.61230677557959,0.7186429772904762
5425.0,0.5286527296467695,0.43594800909702164,1.0,1.0,2.022153564997242,2.6180026637260694,0.7131906399848311
11695.0,0.5573378348749161,0.5022612356331043,1.0,0.0,0.0,2.6106230712504437,0.7166027215384161
4080.0,0.5858988251740775,0.5620280230988286,1.0,1.0,1.7687412505690945,2.611782018784867,0.7148862771223786
8439.0,0.5906522705745824,0.5619526864445671,1.0,0.0,0.0,2.6226422990449567,0.6976520259578899
6720.0,0.7,0.6995516112975081,1.0,0.0,0.0,2.6639263669922255,0.6448193585056201
9881.0,0.5893290768545489,0.5962182283546362,1.0,1.0,2.5786638270444424,2.6531062918204196,0.6583921270130447
1491.0,0.5677125478771959,0.5296480213936426,1.0,1.0,1.5047304050335728,2.653737604911659,0.6567852849641237
1501.0,0.6621872917712891,0.6205617099238377,1.0,0.0,0.0,2.660277108672281,0.6430298046326163
3833.0,0.5202672755308262,0.4542102979306718,1.0,1.0,0.9957901928111432,2.654341061353571,0.6479247930717593
9665.0,0.6402417787725126,0.6149875404971445,1.0,0.0,0.0,2.670931302887416,0.6235686637365342
6508.0,0.6233655315872653,0.5529619330822209,1.0,0.0,0.0,2.655774983458413,0.6344857362502409
6909.0,0.6786056895101414,0.6332760407156083,1.0,0.0,0.0,2.6606460479458685,0.6223210624162102
7500.0,0.6902552267412001,0.6389838068514115,1.0,0.0,0.0,2.6618257920836625,0.6140108295775315
7680.0,0.5007710156080255,0.45356740023324205,1.0,1.0,3.152235784270505,2.666363375145293,0.6125360244350895
3613.0,0.4700731276356222,0.4559552055706202,1.0,1.0,1.4105284888336684,2.667252267251655,0.6112996491650802
4850.0,0.5298624341804252,0.4754687928513901,1.0,1.0,3.674707950109898,2.6763143611265185,0.6060875885180418
592.0,0.48563337290161973,0.42644014281965387,1.0,0.0,0.0,2.6649164873994367,0.6151711701813738
6618.0,0.6354204181901802,0.5903545842808892,1.0,0.0,0.0,2.667390512777361,0.60654539991389
3132.0,0.630331540999846,0.5417195469082797,1.0,0.0,0.0,2.640478494913256,0.6303680893096572
1178.0,0.6561708133828841,0.5937972484102104,1.0,0.0,0.0,2.6320580133522795,0.6333800823406192
9187.0,0.7759582516906208,0.7487602651039809,1.0,0.0,0.0,2.6590520328788645,0.5949704822312952
3523.0,0.7,0.7099252912076333,1.0,1.0,4.211094331095051,2.618481666308413,0.6455445026803429
180.0,0.5427397477404644,0.5079188774953665,1.0,0.0,0.0,2.6223436339137214,0.6370533497264833
10618.0,0.5216759617124943,0.4129087769414509,1.0,0.0,0.0,2.585142667685679,0.6740733960161249
10187.0,0.5608067728106526,0.41976114823844474,1.0,1.0,3.115140235581156,2.6298931535233225,0.6284142825176994
11768.0,0.6529746224880006,0.6411397582077926,1.0,0.0,0.0,2.656620759586504,0.5928987692427465
2589.0,0.6328618982335196,0.6360405161112201,1.0,0.0,0.0,2.6916206076846265,0.5486851313227771
33.0,0.7,0.6886875154398583,1.0,1.0,3.7140803060401777,2.6714684921878895,0.575315980688688
8076.0,0.6283631910296847,0.6220059317055435,1.0,1.0,8.224047415858921,2.586853771220303,0.685402218576136
6351.0,0.4729634777372236,0.4119154481515016,1.0,0.0,0.0,2.574476877361129,0.6958237383204499
8699.0,0.7441036017551261,0.722955090164132,1.0,1.0,6.313930358372152,2.5289621770551554,0.758574190553989
3305.0,0.5816085841599674,0.5390586904928194,1.0,1.0,1.1506633966395952,2.529380239057667,0.7562423748391756
812.0,0.5736274881617033,0.5121454214382181,1.0,0.0,0.0,2.518633809606206,0.7633793685189951
11711.0,0.5675534602090845,0.4544533757478131,1.0,1.0,6.6760683988770095,2.6309046754822756,0.6524528328712512
9239.0,0.6751397213592776,0.5573847687676121,1.0,0.0,0.0,2.5845126731658183,0.6970058544048248
7923.0,0.6831449535577498,0.6342452831304668,1.0,1.0,4.49904039293644,2.581992744675906,0.7066442919678977
2625.0,0.5202672755308262,0.4328560975418725,1.0,0.0,0.0,2.5562836931144974,0.7310942834144151
2846.0,0.48563337290161973,0.42429333299242283,1.0,1.0,2.2869801216670087,2.5620973881542115,0.7262790441633578
4773.0,0.6200291309350727,0.5760710169048556,1.0,1.0,2.061135792501025,2.5620344524209155,0.7264950874238612
6955.0,0.6636716013698096,0.6330607183536958,1.0,0.0,0.0,2.5763289733064143,0.704547011489739
7250.0,0.49976105639958857,0.390247343509744,1.0,1.0,2.6279616028328805,2.6011354534519087,0.6796456038322016
9586.0,0.5546263391230222,0.4963799462825693,1.0,0.0,0.0,2.59199743101971,0.6853716265474011
5703.0,0.48563337290161973,0.37416912930677004,1.0,1.0,3.64553247939937,2.6435612486160878,0.6332766940697964
8149.0,0.6166776959955186,0.5956103025878151,1.0,0.0,0.0,2.6607721385989667,0.6090033266695672
6939.0,0.5003238956243033,0.5052432186222594,1.0,1.0,4.141445216045942,2.6254552570993193,0.6532008765586514
8225.0,0.6331241539213874,0.5306562940194759,1.0,1.0,11.296378306993445,2.7883780830272,0.4998796118559051
1783.0,0.5427397477404644,0.514677987893904,1.0,0.0,0.0,2.7962237963778294,0.48710546060218923
5377.0,0.47382211027079196,0.47402502179699096,1.0,1.0,3.7947450809951495,2.769587900924766,0.5209284322006955
1634.0,0.6807539697183105,0.6101839694337109,1.0,0.0,0.0,2.7564408930418405,0.5288775893615896
9664.0,0.7,0.6819329976221922,1.0,0.0,0.0,2.782951288465046,0.4928752532709679
8777.0,0.6955806096287135,0.6743386810357458,1.0,0.0,0.0,2.806554979459537,0.4601891517052812
10634.0,0.531290543090337,0.40996352820117277,1.0,1.0,2.5208903100773186,2.8285522561064007,0.4379702856772982
9943.0,0.520860514486048,0.4587604744243341,1.0,1.0,2.3236490590986465,2.8332169840362105,0.4343035757024928
8677.0,0.5398335348751724,0.4345175467799928,1.0,1.0,2.07586584636831,2.8406158618857034,0.42701099774398055
7840.0,0.4807402124617762,0.42159026952121675,1.0,1.0,2.223570117255417,2.8454897047677457,0.42305823892284167
3470.0,0.6881654674523753,0.6430848704663159,1.0,0.0,0.0,2.8511372189652495,0.4102941983991575
5608.0,0.48563337290161973,0.4020537024209041,1.0,1.0,2.512252028557507,2.8655420331675994,0.3964808855121089
3526.0,0.6429373797521326,0.5633585929531346,1.0,0.0,0.0,2.8454398951139477,0.4128795190692145
856.0,0.4700731276356222,0.38187616989203704,1.0,1.0,2.297464211919422,2.8589202295816345,0.39968854889572075
8478.0,0.5836083768705642,0.5764730635856501,1.0,0.0,0.0,2.882126684934249,0.3694955528860785
850.0,0.48563337290161973,0.4527291417310157,1.0,0.0,0.0,2.8844006671108784,0.3637620854399221
1068.0,0.6622237670837718,0.6425993112349397,1.0,1.0,2.744074772197166,2.878328911104196,0.37211411751349244
2874.0,0.6622237670837718,0.5935881920721471,1.0,0.0,0.0,2.8661856594858923,0.3794708936010861
10960.0,0.7,0.6886289409833679,1.0,0.0,0.0,2.897234970062682,0.3386806072501607
5863.0,0.520860514486048,0.43328187054355877,1.0,1.0,3.6154752786803175,2.9272723797862636,0.3100281810495394
4746.0,0.520860514486048,0.4208452411856064,1.0,1.0,3.798396951283644,2.968636451337774,0.26933880300793966
3616.0,0.6536216206883603,0.6547031633478408,1.0,0.0,0.0,3.0036143712722865,0.22511930754167297
1434.0,0.4651220560175394,0.46537153201339015,1.0,1.0,1.7017443738823272,3.0013001462929347,0.22805055129572646
10474.0,0.7,0.5969520193071671,1.0,1.0,12.148275001376025,3.1580371921715753,0.08519589879677318
8093.0,0.6163605404166136,0.49999631676380824,1.0,1.0,3.4554110343478475,3.1904462611524678,0.053415296762594495
4629.0,0.5652174072755858,0.5441481526257488,1.0,1.0,3.058996301825427,3.18159987193087,0.06603250307080935
11029.0,0.7,0.6851636083543629,1.0,0.0,0.0,3.210029758929653,0.028175035555579285
3107.0,0.4807402124617762,0.4273845539315488,1.0,1.0,1.5322952253927764,3.209909397968048,0.028261025723337645
7580.0,0.5610293550397398,0.5226585045722344,1.0,0.0,0.0,3.212701360756455,0.020943091709669903
9425.0,0.5216759617124943,0.4483237468195575,1.0,1.0,3.0778814153062486,3.2275149788932747,0.007715485148200927
4679.0,0.4807402124617762,0.4552769365294067,1.0,0.0,0.0,3.2332702286269526,-0.0017170120503965903
4515.0,0.6387656322699957,0.6206667999060347,1.0,0.0,0.0,3.253790609398599,-0.029722565610956743
11638.0,0.7,0.6462553671753013,1.0,0.0,0.0,3.253852410918878,-0.03635675394178223
4060.0,0.5170559163387215,0.4822602779876007,1.0,0.0,0.0,3.25649897952069,-0.042832726423000865
9959.0,0.48563337290161973,0.4278783321250301,1.0,1.0,3.3645273625379253,3.2682715508474507,-0.05212472034499131
8246.0,0.613960988812563,0.5545022148936641,1.0,0.0,0.0,3.260533641853186,-0.048660050319207025
6867.0,0.6051197960710586,0.5988625721819848,1.0,1.0,1.934180396919651,3.260658547137788,-0.048821345017243965
3437.0,0.7823751695803786,0.7490845658910502,1.0,0.0,0.0,3.2822064737000507,-0.0805741011539484
2442.0,0.6298644321069958,0.6332866616337194,1.0,0.0,0.0,3.315531658667807,-0.12235833934403206
9987.0,0.5112871169690555,0.48857706213328134,1.0,1.0,2.92341566244442,3.308755575185756,-0.11221738039334099
408.0,0.4700731276356222,0.44741155895589246,1.0,1.0,2.128230110108364,3.3060993597568844,-0.10810038931312033
7286.0,0.6377342387895534,0.6040891665110789,1.0,1.0,4.48058405328364,3.2942824609064343,-0.08876249185600381
8912.0,0.4700731276356222,0.37673917169522564,1.0,1.0,1.6894995316620285,3.297473574802838,-0.09192674659566255
10954.0,0.5298624341804252,0.4918748836217704,1.0,1.0,5.163882639447896,3.2945853245414294,-0.0812467208456115
11744.0,0.5076258768667115,0.4202731761895041,1.0,0.0,0.0,3.2692795091574047,-0.0568897154591132
4339.0,0.5788866575692772,0.5440212869821719,1.0,1.0,1.4493397399343453,3.270532625508046,-0.05923950177197139
8885.0,0.4700731276356222,0.434910335453772,1.0,1.0,2.0540179527558413,3.2703795000947653,-0.05803052465885811
1373.0,0.770939226577347,0.7013409688687774,1.0,0.0,0.0,3.2621051418050855,-0.05674514947516276
9251.0,0.6336951503414938,0.5393210913211715,1.0,0.0,0.0,3.2324325566172827,-0.029443912711619155
6856.0,0.5022177498278463,0.5317335586920637,1.0,1.0,7.907040901705701,3.0960559342879277,0.1329992385364829
3910.0,0.574887952954656,0.5779738468541871,1.0,1.0,3.545569938680137,3.070762345700041,0.16467959295470053
839.0,0.5608067728106526,0.48560823149483034,1.0,0.0,0.0,3.052298765962432,0.18083327954198683
9941.0,0.47892822613767505,0.3927454152277057,1.0,0.0,0.0,3.028220299967916,0.20427070007387435
5538.0,0.7,0.7045030304108305,1.0,0.0,0.0,3.069926919665043,0.152125971013117
5281.0,0.4700731276356222,0.350143035663122,1.0,1.0,3.245588215335943,3.1163774958275545,0.10449912682873709
8294.0,0.5219840800137007,0.4585661576898806,1.0,0.0,0.0,3.103984939383768,0.11456415450617874
11451.0,0.5202672755308262,0.4465679215200955,1.0,0.0,0.0,3.0861877757807794,0.13059137705382978
6077.0,0.48563337290161973,0.416191020473934,1.0,0.0,0.0,3.070400241146087,0.14487140015791078
7425.0,0.4322077401360768,0.412062230830389,1.0,1.0,2.1828223764310204,3.067116431088975,0.14985893557321375
7144.0,0.7,0.6983203877598387,1.0,0.0,0.0,3.104083397436904,0.10298082319448132
9220.0,0.6288451771111403,0.521369881540547,1.0,1.0,3.135641279574457,3.125193147924106,0.08267655670714234
10154.0,0.520860514486048,0.420041999748638,1.0,1.0,3.653767660571917,3.1633419076421454,0.04498396123604122
6415.0,0.6280927190608618,0.6000552453197177,1.0,1.0,10.244670932493896,3.1109103576451047,0.12319677944636463
3705.0,0.4773742253734753,0.42818961444517256,1.0,1.0,2.5117744230122003,3.1147475252930956,0.12084729902577294
5494.0,0.4807402124617762,0.4008416642019161,1.0,1.0,1.964768151541712,3.1204113816592027,0.11543869211624466
5411.0,0.5307678714694013,0.5250964362719321,1.0,0.0,0.0,3.139387933658702,0.09098367908842389
1393.0,0.5583271094551349,0.4822753977010804,1.0,1.0,3.00962468428837,3.152028780404379,0.07981719447591946
1511.0,0.6885570150624013,0.5938829981939604,1.0,1.0,1.5592227440203117,3.1434002306303914,0.08747838415974173
3495.0,0.6072296071161608,0.5483219834956002,1.0,0.0,0.0,3.1359315229607385,0.09094774862619738
2108.0,0.6624415194358652,0.6437398442162994,1.0,1.0,1.5659972402284776,3.141713780693694,0.08310561412011654
8854.0,0.48563337290161973,0.4389025262692552,1.0,1.0,2.727982269698528,3.1451431069574274,0.08158911100678422
8109.0,0.47892822613767505,0.43920053098623285,1.0,1.0,1.9713789100850352,3.1455299957877227,0.08197942990914639
330.0,0.6829060078797539,0.6254623530104739,1.0,1.0,3.97304527145717,3.1482486671666585,0.08378928732878706
1022.0,0.7,0.661475890907766,1.0,0.0,0.0,3.15913779748627,0.06559880425698693
9946.0,0.618506315905583,0.5994614430034132,1.0,1.0,2.2378620233989186,3.1569471808994782,0.06859819258530614
900.0,0.5076258768667115,0.4203721739625554,1.0,1.0,2.04229387063485,3.1631658777866583,0.06259842149641745
4463.0,0.5452996361988838,0.46110427038042273,1.0,0.0,0.0,3.139940903663995,0.08431288178042642
6080.0,0.6424078857299107,0.5558965027092388,1.0,1.0,5.25079210337739,3.17691298170299,0.05179706148156546
2406.0,0.6645101789909084,0.6029678922593993,1.0,0.0,0.0,3.169998259914799,0.05379640983746816
6959.0,0.7,0.6990848355446726,1.0,0.0,0.0,3.207463649463354,0.006511312349792144
5038.0,0.5398335348751724,0.48472126047314673,1.0,1.0,3.129981377841676,3.2133838053157158,0.0029645884635606714
7235.0,0.47892822613767505,0.4409759952776493,1.0,1.0,1.859295941058006,3.2134905822382662,0.0034448090499129896
2055.0,0.4651220560175394,0.3691541782160691,1.0,1.0,1.794967853224936,3.2191170042759287,-0.002184313393321406
3873.0,0.6133070774552234,0.5972311590481993,1.0,1.0,3.096092635465629,3.2081645560504013,0.01251757574520538
4049.0,0.4651220560175394,0.4009680745010653,1.0,0.0,0.0,3.1949065275348865,0.024346746131557573
3692.0,0.47892822613767505,0.3444487426901757,1.0,0.0,0.0,3.1481211274066245,0.07280878481645055
4410.0,0.7,0.6963918598826069,1.0,0.0,0.0,3.183478115826815,0.027884315077148378
4902.0,0.47892822613767505,0.4470374112789629,1.0,1.0,1.7693121652398838,3.183115371079522,0.028714339435029632
8287.0,0.6404706843309955,0.612310142610603,1.0,1.0,10.53832406557024,3.127206957573627,0.11111846172330059
5763.0,0.6283631910296847,0.6380249961428465,1.0,0.0,0.0,3.163916601183356,0.06590143078622786
1139.0,0.5608067728106526,0.5323182276025178,1.0,1.0,3.253879471022203,3.1573564420327513,0.07623028575674382
10507.0,0.47978812209676475,0.39118438104973,1.0,1.0,4.624555376498434,3.206847855538111,0.027661608038167095
4329.0,0.6650372764268845,0.6085795761991635,1.0,0.0,0.0,3.2033071166750244,0.026026626216918043
5981.0,0.48563337290161973,0.40465246180321435,1.0,1.0,2.303191965332726,3.2132868951114255,0.016460795644259646
7150.0,0.48563337290161973,0.4150957307027454,1.0,1.0,2.303191965332726,3.220855691735246,0.009535846331299499
7222.0,0.7,0.6089990893780615,1.0,1.0,4.698823751971514,3.248868243266666,-0.014625904227958769
92.0,0.6410596112475427,0.6091656342552616,1.0,1.0,2.7310614209729405,3.24529296475692,-0.00908508450959424
41.0,0.47892822613767505,0.37816364066079045,1.0,1.0,1.837349255605652,3.250959340810231,-0.014774559240542759
3370.0,0.5485185931395524,0.4394016565974685,1.0,1.0,7.740341292962122,3.37412550842848,-0.13736420697510482
5923.0,0.5921589685394663,0.5792438196306702,1.0,1.0,8.032230190577005,3.312051207229993,-0.05539236524630454
9344.0,0.6181073136163945,0.49918347248974604,1.0,0.0,0.0,3.2676861330767997,-0.011488569864793132
1803.0,0.5076258768667115,0.46860640814919025,1.0,0.0,0.0,3.2678139604543017,-0.014837547267373803
11338.0,0.6709691597333489,0.6400999050571136,1.0,0.0,0.0,3.281975914308472,-0.035966610729092116
1655.0,0.4651220560175394,0.3981332136868254,1.0,1.0,2.093479898214384,3.2875419107394372,-0.041042565664203376
7766.0,0.4807402124617762,0.4514310014112836,1.0,1.0,1.8614214662155888,3.286813910191917,-0.03969509866337585
10847.0,0.5360802855982184,0.5113967067401173,1.0,0.0,0.0,3.2958264995698063,-0.05313782197587139
8206.0,0.6508253209353714,0.6370073158043331,1.0,1.0,2.2564750191734984,3.2941925244156294,-0.050985816405311114
9349.0,0.6148223858207531,0.5472309319835853,1.0,1.0,8.002100958161662,3.3314113579719136,-0.07780268718303358
4847.0,0.4807402124617762,0.37826727210995814,1.0,0.0,0.0,3.299785525712562,-0.045970358670889055
4731.0,0.5982156301813238,0.49869938831465954,1.0,1.0,2.8995426068277017,3.315315300501829,-0.06086118508205853
1369.0,0.5317904397001181,0.447278750037662,1.0,1.0,3.732947122284777,3.3419137187149732,-0.08602911886870108
8483.0,0.6786056895101414,0.6648991896953946,1.0,0.0,0.0,3.3683180138033357,-0.1206709413579919
2922.0,0.7,0.629372009342307,1.0,0.0,0.0,3.356811511258901,-0.11407192491149892
4165.0,0.6649803084930718,0.6306741826649234,1.0,0.0,0.0,3.368225125212875,-0.13200667944565436
3704.0,0.4807402124617762,0.4673732731500287,1.0,1.0,1.1380542046285564,3.371298874130613,-0.13613810810436322
2183.0,0.7125077850274254,0.6004724725478982,1.0,0.0,0.0,3.330821021556015,-0.09793469320482552
1479.0,0.6624123498805626,0.6174982019723192,1.0,0.0,0.0,3.335054568587229,-0.10791352901044234
10045.0,0.5076258768667115,0.40847298110908736,1.0,1.0,1.255020583869381,3.327833737999169,-0.10073919198216932
8450.0,0.5216759617124943,0.46013958354452167,1.0,1.0,3.018918830953686,3.336411479366457,-0.1075549847502672
2124.0,0.6211944745172773,0.5975214145519941,1.0,0.0,0.0,3.3515096204434425,-0.1287891258086204
7281.0,0.5076258768667115,0.44618703819495387,1.0,0.0,0.0,3.340400362333692,-0.11971706901542696
10133.0,0.6645101789909084,0.6098025796759592,1.0,0.0,0.0,3.338340811071415,-0.12278054854184214
8744.0,0.6887091004627234,0.5896529576819698,1.0,1.0,1.418859643854666,3.327069057089325,-0.11248357191568778
2932.0,0.4807402124617762,0.39233076463381633,1.0,1.0,2.7155999892464155,3.345191780143309,-0.13029706875281657
2168.0,0.5317904397001181,0.5094339324688282,1.0,0.0,0.0,3.3551504445162497,-0.14461430561274868
2238.0,0.6301239723901896,0.5618576526431722,1.0,1.0,3.498778751780759,3.3637859266720866,-0.1506605320945436
6384.0,0.47892822613767505,0.4530199996799373,1.0,1.0,1.0366087096471257,3.365543238734044,-0.15348896674557674
3234.0,0.6711976371114773,0.6197650765917454,1.0,0.0,0.0,3.366054070092611,-0.15943227701045826
2357.0,0.7,0.6287388046139517,1.0,1.0,5.995420185245146,3.3852715744706865,-0.17083779212140857
85.0,0.5840312024629889,0.5117777731470531,1.0,1.0,2.655723854993215,3.3915489898082374,-0.17607388961848355
5972.0,0.6051197960710586,0.5554848221165547,1.0,1.0,2.0275883486258963,3.391605209881382,-0.17597229976383727
1905.0,0.520860514486048,0.4556407732585514,1.0,1.0,3.333581984346895,3.4040230983212947,-0.18643739405571763
135.0,0.4651220560175394,0.40374793240967943,1.0,1.0,2.131751840364279,3.4088160659485522,-0.19062891114666738
2675.0,0.6426128128039927,0.5605712926186708,1.0,0.0,0.0,3.388481845293316,-0.17323724413166586
7948.0,0.4651220560175394,0.38451133483759764,1.0,1.0,1.992092065705068,3.3950166533202175,-0.17958503798814754
5024.0,0.7,0.6871098305089517,1.0,1.0,7.835556487312998,3.323922985750824,-0.08720352237214693
4026.0,0.4807402124617762,0.4604530641148585,1.0,0.0,0.0,3.332098949148488,-0.09892477370209248
1157.0,0.47892822613767505,0.4827766684242666,1.0,1.0,0.9900030012716,3.3391073319240263,-0.10759607096540044
318.0,0.6065516087351184,0.6054199618951809,1.0,0.0,0.0,3.3666308780909344,-0.14215152169564715
3827.0,0.6568577826036865,0.5961177216027208,1.0,0.0,0.0,3.3603770222875373,-0.14039545283221402
9287.0,0.5076258768667115,0.4864973936100653,1.0,1.0,2.2497364049366757,3.356952496575966,-0.13550263647328203
8257.0,0.7,0.6478474589853908,1.0,1.0,11.10558525985045,3.3508186521075065,-0.10619987676243402
10856.0,0.6802462087963961,0.5678601734669809,1.0,0.0,0.0,3.3106590553787485,-0.06762450979234476
6319.0,0.47892822613767505,0.4123752978769243,1.0,1.0,0.9900030012716,3.305604874788859,-0.06306697964923706
2919.0,0.6429373797521326,0.6032748496506223,1.0,1.0,2.6431199847594,3.3038409473929824,-0.05983266681694452
5743.0,0.5234994561819813,0.47015887852809424,1.0,1.0,2.842566631646854,3.308202082248167,-0.06245009629372701
927.0,0.569748802882009,0.548970382443665,1.0,0.0,0.0,3.321491812175352,-0.08085692432386173
1978.0,0.4729634777372236,0.35781868670784245,1.0,1.0,1.4437883861115282,3.3191558357061934,-0.07846153666150467
908.0,0.7,0.6333710704580665,1.0,1.0,7.466082922783991,3.3381335202905853,-0.0861395164309868
10421.0,0.6341679115594041,0.5733322448812062,1.0,1.0,6.62764888832023,3.353867172686975,-0.09295848472155953
5340.0,0.6264695276798494,0.5860258778734071,1.0,1.0,1.398302361294611,3.3555267611024204,-0.09624545255976553
